Date;Level [mm];Quantity [Liter];Signal health [-];Error [-];StdDev [Liter];Refill Quantity [Liter];Rain quantity 24h [Liter];Refill quantity 24h [Liter];Measured quantity change 24h [Liter];Calculated quantity change 24h [Liter];Quantity difference [%];Filter diagnosis [-];Usage in last 24h [Liter];Usage average in last 10d [Liter]
2018-10-22 06:57:55;204;640;97;Kein Fehler erkannt;2.49;660;0.00;;;;;;;;
2018-10-22 06:57:57;205;644;93;Kein Fehler erkannt;7.11;660;0.00;;;;;;;;
2018-10-22 06:57:59;204;640;95;Kein Fehler erkannt;4.93;660;0.00;;;;;;;;
2018-10-22 06:58:02;204;640;95;Kein Fehler erkannt;4.45;660;0.00;;;;;;;;
2018-10-22 06:58:04;205;644;93;Kein Fehler erkannt;6.83;660;0.00;;;;;;;;
2018-10-22 06:58:06;205;644;94;Kein Fehler erkannt;5.86;660;0.00;;;;;;;;
2018-10-22 06:58:09;205;644;94;Kein Fehler erkannt;5.51;660;0.00;;;;;;;;
2018-10-22 06:58:11;204;640;95;Kein Fehler erkannt;4.26;660;0.00;;;;;;;;
2018-10-22 06:58:13;204;640;96;Kein Fehler erkannt;3.22;660;0.00;;;;;;;;
2018-10-22 06:58:16;203;637;98;Kein Fehler erkannt;1.38;660;0.00;;;;;;;;
2018-10-22 06:58:18;204;640;98;Kein Fehler erkannt;1.40;660;0.00;;;;;;;;
2018-10-22 06:58:20;204;640;97;Kein Fehler erkannt;2.46;660;0.00;;;;;;;;
2018-10-22 06:58:23;204;640;96;Kein Fehler erkannt;3.41;660;0.00;;;;;;;;
2018-10-22 06:58:25;204;640;96;Kein Fehler erkannt;3.60;660;0.00;;;;;;;;
2018-10-22 06:58:27;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:58:30;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:58:32;204;640;97;Kein Fehler erkannt;2.46;660;0.00;;;;;;;;
2018-10-22 06:58:34;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 06:58:36;203;637;98;Kein Fehler erkannt;1.30;660;0.00;;;;;;;;
2018-10-22 06:58:39;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:58:41;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:58:44;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:58:46;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:58:48;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:58:51;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:58:53;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:58:55;204;640;97;Kein Fehler erkannt;2.98;660;0.00;;;;;;;;
2018-10-22 06:58:58;204;640;96;Kein Fehler erkannt;3.41;660;0.00;;;;;;;;
2018-10-22 06:59:00;204;640;97;Kein Fehler erkannt;2.46;660;0.00;;;;;;;;
2018-10-22 06:59:02;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:59:05;204;640;97;Kein Fehler erkannt;2.98;660;0.00;;;;;;;;
2018-10-22 06:59:07;204;640;97;Kein Fehler erkannt;2.76;660;0.00;;;;;;;;
2018-10-22 06:59:09;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 06:59:11;204;640;95;Kein Fehler erkannt;5.13;660;0.00;;;;;;;;
2018-10-22 06:59:14;204;640;97;Kein Fehler erkannt;2.98;660;0.00;;;;;;;;
2018-10-22 06:59:16;205;644;94;Kein Fehler erkannt;5.58;660;0.00;;;;;;;;
2018-10-22 06:59:18;203;637;98;Kein Fehler erkannt;1.41;660;0.00;;;;;;;;
2018-10-22 06:59:21;203;637;96;Kein Fehler erkannt;3.22;660;0.00;;;;;;;;
2018-10-22 06:59:23;203;637;98;Kein Fehler erkannt;1.56;660;0.00;;;;;;;;
2018-10-22 06:59:25;203;637;97;Kein Fehler erkannt;2.13;660;0.00;;;;;;;;
2018-10-22 06:59:28;204;640;96;Kein Fehler erkannt;3.66;660;0.00;;;;;;;;
2018-10-22 06:59:30;204;640;94;Kein Fehler erkannt;5.73;660;0.00;;;;;;;;
2018-10-22 06:59:32;203;637;98;Kein Fehler erkannt;1.34;660;0.00;;;;;;;;
2018-10-22 06:59:35;203;637;98;Kein Fehler erkannt;1.30;660;0.00;;;;;;;;
2018-10-22 06:59:37;203;637;99;Kein Fehler erkannt;0.94;660;0.00;;;;;;;;
2018-10-22 06:59:39;203;637;96;Kein Fehler erkannt;3.72;660;0.00;;;;;;;;
2018-10-22 06:59:41;203;637;94;Kein Fehler erkannt;5.73;660;0.00;;;;;;;;
2018-10-22 06:59:44;204;640;94;Kein Fehler erkannt;6.22;660;0.00;;;;;;;;
2018-10-22 06:59:46;204;640;93;Kein Fehler erkannt;6.95;660;0.00;;;;;;;;
2018-10-22 06:59:49;204;640;96;Kein Fehler erkannt;3.28;660;0.00;;;;;;;;
2018-10-22 06:59:51;204;640;91;Kein Fehler erkannt;8.49;660;0.00;;;;;;;;
2018-10-22 06:59:53;204;640;94;Kein Fehler erkannt;6.26;660;0.00;;;;;;;;
2018-10-22 06:59:56;205;644;94;Kein Fehler erkannt;5.51;660;0.00;;;;;;;;
2018-10-22 06:59:58;205;644;94;Kein Fehler erkannt;6.15;660;0.00;;;;;;;;
2018-10-22 07:00:00;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:00:02;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:00:05;204;640;95;Kein Fehler erkannt;5.03;660;0.00;;;;;;;;
2018-10-22 07:00:07;204;640;96;Kein Fehler erkannt;3.93;660;0.00;;;;;;;;
2018-10-22 07:00:10;204;640;96;Kein Fehler erkannt;3.83;660;0.00;;;;;;;;
2018-10-22 07:00:12;204;640;95;Kein Fehler erkannt;4.88;660;0.00;;;;;;;;
2018-10-22 07:00:14;204;640;94;Kein Fehler erkannt;5.26;660;0.00;;;;;;;;
2018-10-22 07:00:16;204;640;95;Kein Fehler erkannt;4.65;660;0.00;;;;;;;;
2018-10-22 07:00:19;204;640;95;Kein Fehler erkannt;4.35;660;0.00;;;;;;;;
2018-10-22 07:00:21;203;637;97;Kein Fehler erkannt;3.04;660;0.00;;;;;;;;
2018-10-22 07:00:23;203;637;98;Kein Fehler erkannt;1.41;660;0.00;;;;;;;;
2018-10-22 07:00:26;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:00:28;204;640;96;Kein Fehler erkannt;3.57;660;0.00;;;;;;;;
2018-10-22 07:00:30;203;637;98;Kein Fehler erkannt;1.57;660;0.00;;;;;;;;
2018-10-22 07:00:33;204;640;94;Kein Fehler erkannt;5.97;660;0.00;;;;;;;;
2018-10-22 07:00:35;203;637;98;Kein Fehler erkannt;1.57;660;0.00;;;;;;;;
2018-10-22 07:00:37;203;637;98;Kein Fehler erkannt;1.49;660;0.00;;;;;;;;
2018-10-22 07:00:40;203;637;98;Kein Fehler erkannt;1.38;660;0.00;;;;;;;;
2018-10-22 07:00:42;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:00:44;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 07:00:47;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:00:49;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:00:51;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 07:00:54;204;640;97;Kein Fehler erkannt;2.98;660;0.00;;;;;;;;
2018-10-22 07:00:56;204;640;95;Kein Fehler erkannt;4.48;660;0.00;;;;;;;;
2018-10-22 07:00:58;204;640;98;Kein Fehler erkannt;1.76;660;0.00;;;;;;;;
2018-10-22 07:01:01;204;640;98;Kein Fehler erkannt;1.32;660;0.00;;;;;;;;
2018-10-22 07:01:03;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:01:06;204;640;98;Kein Fehler erkannt;1.80;660;0.00;;;;;;;;
2018-10-22 07:01:08;204;640;97;Kein Fehler erkannt;2.46;660;0.00;;;;;;;;
2018-10-22 07:01:10;204;640;95;Kein Fehler erkannt;4.71;660;0.00;;;;;;;;
2018-10-22 07:01:12;204;640;95;Kein Fehler erkannt;4.48;660;0.00;;;;;;;;
2018-10-22 07:01:15;204;640;94;Kein Fehler erkannt;5.37;660;0.00;;;;;;;;
2018-10-22 07:01:17;203;637;99;Kein Fehler erkannt;0.94;660;0.00;;;;;;;;
2018-10-22 07:01:19;203;637;98;Kein Fehler erkannt;1.52;660;0.00;;;;;;;;
2018-10-22 07:01:22;204;640;97;Kein Fehler erkannt;3.07;660;0.00;;;;;;;;
2018-10-22 07:01:24;204;640;96;Kein Fehler erkannt;3.59;660;0.00;;;;;;;;
2018-10-22 07:01:27;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:01:29;203;637;98;Kein Fehler erkannt;1.21;660;0.00;;;;;;;;
2018-10-22 07:01:31;203;637;99;Kein Fehler erkannt;0.44;660;0.00;;;;;;;;
2018-10-22 07:01:34;204;640;95;Kein Fehler erkannt;4.96;660;0.00;;;;;;;;
2018-10-22 07:01:36;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:01:38;203;637;98;Kein Fehler erkannt;1.30;660;0.00;;;;;;;;
2018-10-22 07:01:41;204;640;95;Kein Fehler erkannt;5.10;660;0.00;;;;;;;;
2018-10-22 07:01:43;204;640;96;Kein Fehler erkannt;3.60;660;0.00;;;;;;;;
2018-10-22 07:01:45;204;640;96;Kein Fehler erkannt;3.77;660;0.00;;;;;;;;
2018-10-22 07:01:48;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:01:50;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:01:52;204;640;98;Kein Fehler erkannt;1.76;660;0.00;;;;;;;;
2018-10-22 07:01:54;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 07:01:57;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:01:59;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:02:01;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:02:04;204;640;95;Kein Fehler erkannt;4.61;660;0.00;;;;;;;;
2018-10-22 07:02:06;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:02:08;205;644;94;Kein Fehler erkannt;5.42;660;0.00;;;;;;;;
2018-10-22 07:02:11;204;640;97;Kein Fehler erkannt;2.76;660;0.00;;;;;;;;
2018-10-22 07:02:13;204;640;95;Kein Fehler erkannt;4.36;660;0.00;;;;;;;;
2018-10-22 07:02:15;204;640;95;Kein Fehler erkannt;5.05;660;0.00;;;;;;;;
2018-10-22 07:02:18;203;637;96;Kein Fehler erkannt;3.63;660;0.00;;;;;;;;
2018-10-22 07:02:20;204;640;95;Kein Fehler erkannt;5.18;660;0.00;;;;;;;;
2018-10-22 07:02:22;204;640;94;Kein Fehler erkannt;5.31;660;0.00;;;;;;;;
2018-10-22 07:02:25;203;637;98;Kein Fehler erkannt;1.56;660;0.00;;;;;;;;
2018-10-22 07:02:27;204;640;96;Kein Fehler erkannt;3.69;660;0.00;;;;;;;;
2018-10-22 07:02:29;203;637;98;Kein Fehler erkannt;1.34;660;0.00;;;;;;;;
2018-10-22 07:02:32;203;637;97;Kein Fehler erkannt;3.06;660;0.00;;;;;;;;
2018-10-22 07:02:34;203;637;98;Kein Fehler erkannt;1.49;660;0.00;;;;;;;;
2018-10-22 07:02:37;203;637;97;Kein Fehler erkannt;2.74;660;0.00;;;;;;;;
2018-10-22 07:02:39;204;640;97;Kein Fehler erkannt;2.18;660;0.00;;;;;;;;
2018-10-22 07:02:41;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:02:44;205;644;94;Kein Fehler erkannt;6.02;660;0.00;;;;;;;;
2018-10-22 07:02:46;205;644;94;Kein Fehler erkannt;5.54;660;0.00;;;;;;;;
2018-10-22 07:02:48;204;640;94;Kein Fehler erkannt;5.44;660;0.00;;;;;;;;
2018-10-22 07:02:51;205;644;94;Kein Fehler erkannt;6.28;660;0.00;;;;;;;;
2018-10-22 07:02:53;204;640;95;Kein Fehler erkannt;5.03;660;0.00;;;;;;;;
2018-10-22 07:02:55;204;640;98;Kein Fehler erkannt;1.76;660;0.00;;;;;;;;
2018-10-22 07:02:58;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:03:00;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:03:02;204;640;94;Kein Fehler erkannt;6.01;660;0.00;;;;;;;;
2018-10-22 07:03:05;203;637;95;Kein Fehler erkannt;4.44;660;0.00;;;;;;;;
2018-10-22 07:03:07;203;637;97;Kein Fehler erkannt;2.97;660;0.00;;;;;;;;
2018-10-22 07:03:09;204;640;98;Kein Fehler erkannt;1.32;660;0.00;;;;;;;;
2018-10-22 07:03:12;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:03:14;204;640;98;Kein Fehler erkannt;1.32;660;0.00;;;;;;;;
2018-10-22 07:03:16;204;640;96;Kein Fehler erkannt;3.77;660;0.00;;;;;;;;
2018-10-22 07:03:19;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:03:21;204;640;96;Kein Fehler erkannt;3.41;660;0.00;;;;;;;;
2018-10-22 07:03:23;204;640;97;Kein Fehler erkannt;2.46;660;0.00;;;;;;;;
2018-10-22 07:03:26;204;640;94;Kein Fehler erkannt;5.37;660;0.00;;;;;;;;
2018-10-22 07:03:28;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:03:30;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:03:33;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 07:03:35;204;640;95;Kein Fehler erkannt;4.61;660;0.00;;;;;;;;
2018-10-22 07:03:37;204;640;98;Kein Fehler erkannt;1.85;660;0.00;;;;;;;;
2018-10-22 07:03:40;204;640;97;Kein Fehler erkannt;2.46;660;0.00;;;;;;;;
2018-10-22 07:03:42;204;640;94;Kein Fehler erkannt;5.37;660;0.00;;;;;;;;
2018-10-22 07:03:44;205;644;93;Kein Fehler erkannt;6.43;660;0.00;;;;;;;;
2018-10-22 07:03:47;204;640;95;Kein Fehler erkannt;5.21;660;0.00;;;;;;;;
2018-10-22 07:03:49;204;640;98;Kein Fehler erkannt;1.76;660;0.00;;;;;;;;
2018-10-22 07:03:51;204;640;96;Kein Fehler erkannt;3.77;660;0.00;;;;;;;;
2018-10-22 07:03:54;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:03:56;204;640;95;Kein Fehler erkannt;5.17;660;0.00;;;;;;;;
2018-10-22 07:03:58;204;640;97;Kein Fehler erkannt;3.00;660;0.00;;;;;;;;
2018-10-22 07:04:01;204;640;97;Kein Fehler erkannt;2.46;660;0.00;;;;;;;;
2018-10-22 07:04:03;204;640;97;Kein Fehler erkannt;2.98;660;0.00;;;;;;;;
2018-10-22 07:04:05;204;640;95;Kein Fehler erkannt;4.83;660;0.00;;;;;;;;
2018-10-22 07:04:08;204;640;97;Kein Fehler erkannt;2.98;660;0.00;;;;;;;;
2018-10-22 07:04:10;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:04:12;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:04:15;205;644;94;Kein Fehler erkannt;5.63;660;0.00;;;;;;;;
2018-10-22 07:04:17;205;644;93;Kein Fehler erkannt;7.05;660;0.00;;;;;;;;
2018-10-22 07:04:19;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:04:22;204;640;95;Kein Fehler erkannt;4.36;660;0.00;;;;;;;;
2018-10-22 07:04:24;204;640;95;Kein Fehler erkannt;4.36;660;0.00;;;;;;;;
2018-10-22 07:04:26;204;640;95;Kein Fehler erkannt;4.36;660;0.00;;;;;;;;
2018-10-22 07:04:29;204;640;96;Kein Fehler erkannt;3.77;660;0.00;;;;;;;;
2018-10-22 07:04:31;205;644;94;Kein Fehler erkannt;5.86;660;0.00;;;;;;;;
2018-10-22 07:04:33;204;640;98;Kein Fehler erkannt;1.76;660;0.00;;;;;;;;
2018-10-22 07:04:36;205;644;94;Kein Fehler erkannt;5.86;660;0.00;;;;;;;;
2018-10-22 07:04:38;205;644;94;Kein Fehler erkannt;5.75;660;0.00;;;;;;;;
2018-10-22 07:04:40;205;644;94;Kein Fehler erkannt;5.51;660;0.00;;;;;;;;
2018-10-22 07:04:43;204;640;95;Kein Fehler erkannt;4.83;660;0.00;;;;;;;;
2018-10-22 07:04:45;205;644;94;Kein Fehler erkannt;5.95;660;0.00;;;;;;;;
2018-10-22 07:04:47;205;644;94;Kein Fehler erkannt;5.51;660;0.00;;;;;;;;
2018-10-22 07:04:50;204;640;94;Kein Fehler erkannt;5.27;660;0.00;;;;;;;;
2018-10-22 07:04:52;204;640;97;Kein Fehler erkannt;2.98;660;0.00;;;;;;;;
2018-10-22 07:04:54;204;640;95;Kein Fehler erkannt;4.36;660;0.00;;;;;;;;
2018-10-22 07:04:57;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 07:04:59;204;640;97;Kein Fehler erkannt;2.39;660;0.00;;;;;;;;
2018-10-22 07:05:01;204;640;95;Kein Fehler erkannt;4.36;660;0.00;;;;;;;;
2018-10-22 07:05:04;204;640;96;Kein Fehler erkannt;3.65;660;0.00;;;;;;;;
2018-10-22 07:05:06;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 07:05:08;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:05:11;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:05:13;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:05:15;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:05:18;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:05:20;204;640;97;Kein Fehler erkannt;2.98;660;0.00;;;;;;;;
2018-10-22 07:05:22;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:05:24;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:05:27;204;640;96;Kein Fehler erkannt;3.77;660;0.00;;;;;;;;
2018-10-22 07:05:29;204;640;94;Kein Fehler erkannt;5.62;660;0.00;;;;;;;;
2018-10-22 07:05:32;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:05:34;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:05:36;204;640;97;Kein Fehler erkannt;2.46;660;0.00;;;;;;;;
2018-10-22 07:05:38;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:05:41;205;644;93;Kein Fehler erkannt;6.35;660;0.00;;;;;;;;
2018-10-22 07:05:43;204;640;95;Kein Fehler erkannt;5.21;660;0.00;;;;;;;;
2018-10-22 07:05:45;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 07:05:48;205;644;93;Kein Fehler erkannt;6.35;660;0.00;;;;;;;;
2018-10-22 07:05:50;204;640;96;Kein Fehler erkannt;3.77;660;0.00;;;;;;;;
2018-10-22 07:05:52;204;640;96;Kein Fehler erkannt;4.18;660;0.00;;;;;;;;
2018-10-22 07:05:55;204;640;96;Kein Fehler erkannt;3.77;660;0.00;;;;;;;;
2018-10-22 07:05:57;204;640;98;Kein Fehler erkannt;1.32;660;0.00;;;;;;;;
2018-10-22 07:05:59;204;640;96;Kein Fehler erkannt;4.08;660;0.00;;;;;;;;
2018-10-22 07:06:02;204;640;94;Kein Fehler erkannt;5.27;660;0.00;;;;;;;;
2018-10-22 07:06:04;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:06:06;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:06:09;204;640;95;Kein Fehler erkannt;4.61;660;0.00;;;;;;;;
2018-10-22 07:06:11;204;640;96;Kein Fehler erkannt;3.41;660;0.00;;;;;;;;
2018-10-22 07:06:13;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:06:16;204;640;95;Kein Fehler erkannt;4.22;660;0.00;;;;;;;;
2018-10-22 07:06:18;204;640;98;Kein Fehler erkannt;1.76;660;0.00;;;;;;;;
2018-10-22 07:06:20;204;640;98;Kein Fehler erkannt;1.76;660;0.00;;;;;;;;
2018-10-22 07:06:23;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:06:25;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:06:27;204;640;95;Kein Fehler erkannt;4.36;660;0.00;;;;;;;;
2018-10-22 07:06:30;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:06:32;204;640;94;Kein Fehler erkannt;5.84;660;0.00;;;;;;;;
2018-10-22 07:06:38;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:06:40;204;640;96;Kein Fehler erkannt;3.77;660;0.00;;;;;;;;
2018-10-22 07:06:42;204;640;95;Kein Fehler erkannt;5.03;660;0.00;;;;;;;;
2018-10-22 07:06:45;204;640;96;Kein Fehler erkannt;3.60;660;0.00;;;;;;;;
2018-10-22 07:06:47;204;640;94;Kein Fehler erkannt;5.54;660;0.00;;;;;;;;
2018-10-22 07:06:49;204;640;95;Kein Fehler erkannt;4.95;660;0.00;;;;;;;;
2018-10-22 07:06:52;203;637;96;Kein Fehler erkannt;3.39;660;0.00;;;;;;;;
2018-10-22 07:06:54;203;637;96;Kein Fehler erkannt;3.50;660;0.00;;;;;;;;
2018-10-22 07:06:56;203;637;98;Kein Fehler erkannt;1.76;660;0.00;;;;;;;;
2018-10-22 07:07:07;203;637;99;Kein Fehler erkannt;0.75;660;0.00;;;;;;;;
2018-10-22 07:07:09;203;637;98;Kein Fehler erkannt;1.21;660;0.00;;;;;;;;
2018-10-22 07:07:11;203;637;98;Kein Fehler erkannt;1.21;660;0.00;;;;;;;;
2018-10-22 07:07:14;204;640;96;Kein Fehler erkannt;3.86;660;0.00;;;;;;;;
2018-10-22 07:07:16;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:07:18;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:07:20;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:07:23;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:07:25;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:07:27;205;644;94;Kein Fehler erkannt;5.51;660;0.00;;;;;;;;
2018-10-22 07:07:30;204;640;94;Kein Fehler erkannt;5.70;660;0.00;;;;;;;;
2018-10-22 07:07:32;205;644;94;Kein Fehler erkannt;5.95;660;0.00;;;;;;;;
2018-10-22 07:07:34;204;640;94;Kein Fehler erkannt;5.33;660;0.00;;;;;;;;
2018-10-22 07:07:37;204;640;95;Kein Fehler erkannt;5.17;660;0.00;;;;;;;;
2018-10-22 07:07:39;204;640;98;Kein Fehler erkannt;1.76;660;0.00;;;;;;;;
2018-10-22 07:07:41;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:07:44;204;640;97;Kein Fehler erkannt;2.98;660;0.00;;;;;;;;
2018-10-22 07:07:46;204;640;95;Kein Fehler erkannt;4.61;660;0.00;;;;;;;;
2018-10-22 07:07:49;205;644;94;Kein Fehler erkannt;6.14;660;0.00;;;;;;;;
2018-10-22 07:07:51;204;640;95;Kein Fehler erkannt;4.26;660;0.00;;;;;;;;
2018-10-22 07:07:54;204;640;95;Kein Fehler erkannt;4.48;660;0.00;;;;;;;;
2018-10-22 07:07:56;204;640;97;Kein Fehler erkannt;2.39;660;0.00;;;;;;;;
2018-10-22 07:07:58;203;637;97;Kein Fehler erkannt;2.74;660;0.00;;;;;;;;
2018-10-22 07:08:01;203;637;98;Kein Fehler erkannt;1.41;660;0.00;;;;;;;;
2018-10-22 07:08:03;203;637;98;Kein Fehler erkannt;1.41;660;0.00;;;;;;;;
2018-10-22 07:08:05;203;637;99;Kein Fehler erkannt;0.62;660;0.00;;;;;;;;
2018-10-22 07:08:08;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:08:10;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:08:12;204;640;97;Kein Fehler erkannt;2.46;660;0.00;;;;;;;;
2018-10-22 07:08:15;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:08:17;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:08:19;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:08:22;204;640;97;Kein Fehler erkannt;2.98;660;0.00;;;;;;;;
2018-10-22 07:08:24;205;644;94;Kein Fehler erkannt;5.76;660;0.00;;;;;;;;
2018-10-22 07:08:26;204;640;93;Kein Fehler erkannt;7.14;660;0.00;;;;;;;;
2018-10-22 07:08:29;205;644;93;Kein Fehler erkannt;6.31;660;0.00;;;;;;;;
2018-10-22 07:08:31;204;640;95;Kein Fehler erkannt;5.21;660;0.00;;;;;;;;
2018-10-22 07:08:33;204;640;95;Kein Fehler erkannt;5.21;660;0.00;;;;;;;;
2018-10-22 07:08:36;204;640;100;Kein Fehler erkannt;0.00;660;0.00;;;;;;;;
2018-10-22 07:08:38;204;640;97;Kein Fehler erkannt;3.00;660;0.00;;;;;;;;
2018-10-22 07:08:41;204;640;96;Kein Fehler erkannt;3.41;660;0.00;;;;;;;;
2018-10-22 07:08:43;204;640;95;Kein Fehler erkannt;5.16;660;0.00;;;;;;;;
2018-10-22 07:08:45;203;637;97;Kein Fehler erkannt;2.55;660;0.00;;;;;;;;
2018-10-22 07:08:48;204;640;94;Kein Fehler erkannt;5.31;660;0.00;;;;;;;;
2018-10-22 07:08:50;203;637;98;Kein Fehler erkannt;1.15;660;0.00;;;;;;;;
2018-10-22 07:08:52;204;640;94;Kein Fehler erkannt;5.41;660;nan;;;;;;;;
2018-10-22 07:08:55;203;637;96;Kein Fehler erkannt;4.07;660;0.00;;;;;;;;
2018-10-22 07:08:57;203;637;97;Kein Fehler erkannt;3.08;660;0.00;;;;;;;;
2018-10-22 07:08:59;204;640;94;Kein Fehler erkannt;5.81;660;0.00;;;;;;;;
2018-10-22 07:09:02;203;637;98;Kein Fehler erkannt;1.34;660;0.00;;;;;;;;
